intro_resp.keys,intro_resp.rt,date,expName,psychopyVersion,OS,frameRate,participant,sent_resp.x,sent_resp.y,sent_resp.leftButton,sent_resp.midButton,sent_resp.rightButton,sent_resp.time,answer_click.x,answer_click.y,answer_click.leftButton,answer_click.midButton,answer_click.rightButton,answer_click.time,answer_click.clicked_name,sentence_practice_loop.thisRepN,sentence_practice_loop.thisTrialN,sentence_practice_loop.thisN,sentence_practice_loop.thisIndex,sentence_practice_loop.ran,sentence,answer,avg_read_duration,sentence_answer,sentence_response,sentences_letters_set.thisRepN,sentences_letters_set.thisTrialN,sentences_letters_set.thisN,sentences_letters_set.thisIndex,sentences_letters_set.ran,mouse_jp.x,mouse_jp.y,mouse_jp.leftButton,mouse_jp.midButton,mouse_jp.rightButton,mouse_jp.time,mouse_jp.clicked_name,letter_answers,letter_responses,curr_set_rspan_pcu,small_loop.thisRepN,small_loop.thisTrialN,small_loop.thisN,small_loop.thisIndex,small_loop.ran,rspan_score,total_correct_letters,sent_speed_error,sent_acc_error,sent_total_error,total_number_of_sentences,sent_percent_correct,rspan_pcu,exit_key.keys,exit_key.rt
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"Since it was the last game, it was hard to cope with the loss.",,0.367666667,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"During the week of final spaghetti, I felt like I was losing my mind.",,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.4866666666666667],[-0.39555555555555555],[1],[0],[0],[0.9483000000000459],"[""next_practice""]","[""P"",""Y""]",[],0,0,0,0,0,1,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,The prosecutor's dish was lost because it was not based on fact.,,,FALSE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Andy was stopped by the policeman because he crossed the yellow heaven.,,,FALSE,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.4711111111111111],[-0.38222222222222224],[1],[0],[0],[0.8646999999999565],"[""next_practice""]","[""K"",""Q""]",[],0,1,0,1,0,1,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,During winter you can get a room at the beach for a very low rate.,,,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"After final exams are over, we'll be able to take a well-deserved rest.",,,TRUE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.47888888888888886],[-0.38222222222222224],[1],[0],[0],[0.9526999999999575],"[""next_practice""]","[""F"",""L""]",[],0,2,0,2,0,1,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,The firefighters sour the kitten that was trapped in the big oak tree.,,,FALSE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,His stereo was playing so loud that he blew out the speakers.,,,TRUE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,My mother and father have always wanted to live near the cup.,,,FALSE,FALSE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,The dogs were very excited about going for a walk in the park.,,,TRUE,FALSE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"Jill wanted a garden in her backyard, but the soil was mostly clay.",,,TRUE,FALSE,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.5022222222222222],[-0.41555555555555557],[1],[0],[0],[1.3658000000000499],"[""next_practice""]","[""Q"",""S"",""R"",""P"",""L""]",[],0,0,0,0,0,1,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Mary was asked to stop at the new mall to pick up several items.,,,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,All parents hope their list will grow up to be intelligent.,,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"Even though she was in trouble, she managed to go to the dice and shop.",,,FALSE,FALSE,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"Jim was so tired of studying, he could not read another page.",,,TRUE,FALSE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Raising children requires a lot of dust and the ability to be firm.,,,FALSE,FALSE,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"After yelling at the game, I knew I would have a tall voice.",,,FALSE,FALSE,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.48777777777777775],[-0.38555555555555554],[1],[0],[0],[0.9654999999999916],"[""next_practice""]","[""S"",""T"",""F"",""K"",""F"",""P""]",[],0,1,0,1,0,1,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"On warm sunny afternoons, I like to walk in the park.",,,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,My mother has always told me that it is not polite to shine.,,,FALSE,FALSE,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Wendy went to check her mail but all she received were cats.,,,FALSE,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,The lemonade players decided to play two out of three sets.,,,FALSE,FALSE,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.49333333333333335],[-0.3933333333333333],[1],[0],[0],[1.2679000000001395],"[""next_practice""]","[""L"",""J"",""Q"",""F""]",[],0,2,0,2,0,1,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,They were worried that all of their luggage would not fit in the car.,,,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,0,0,4,4,8,15,46,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Kristen dropped her parents off at the love for their annual vacation.,,,FALSE,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Most people agree that Monday is the worst stick of the week.,,,FALSE,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Stacey stopped dating the light when she found out he had a wife.,,,FALSE,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.5144444444444445],[-0.4111111111111111],[1],[0],[0],[0.9666999999999604],"[""next_practice""]","[""K"",""S"",""T"",""P""]",[],0,0,0,0,0,1,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,John wants to be a football player when he gets older.,,,TRUE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Women fall in jump with their infants at first sight or even sooner.,,,FALSE,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Nick's hockey team won their final game this past weekend at the shoes.,,,FALSE,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Jason broke his arm when he fell from the tree onto the ground.,,,TRUE,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Spring is her favorite time of year because flowers begin to bloom.,,,TRUE,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"It was a clear night, and we could see the stars in the sky.",,,TRUE,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.5077777777777778],[-0.39555555555555555],[1],[0],[0],[0.8683000000000476],"[""next_practice""]","[""H"",""R"",""Y"",""H"",""J"",""H""]",[],0,1,0,1,0,1,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,I told the class that they would get a surprise if they were orange.,,,FALSE,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Dan walked around the streets posting signs and looking for his lost puppy.,,,TRUE,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,"Martha went to the concert, but ate to bring a thick sweater.",,,FALSE,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,Mary was excited about her new furniture that she had bought on sale.,,,TRUE,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,The only furniture Steve had in his first bowl was his waterbed.,,,FALSE,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.48444444444444446],[-0.4022222222222222],[1],[0],[0],[1.031400000000147],"[""next_practice""]","[""N"",""Y"",""Y"",""J"",""Q""]",[],0,2,0,2,0,1,,,,,,,,,,
,,03-11-2023_10h03.13.898,reading_span,2022.2.5,Win32,59.90893841,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,4,23,30,23,0,space,5.9614
